"quote_id","category_id","category_zh_hant","psychological_need_zh_hant","quote_direction_zh_hant","original_language","quote_original","quote_en","quote_zh_hant","author_en","author_zh_hant","speaker","source_title","source_location","source_url","source_text_url","original_publication_period","author_death","rights_jurisdiction","copyright_status","copyright_basis_zh","copyright_rule_url","author_or_text_evidence_url","translation_note","content_tags","editorial_notes","checked_date"
"HCQ0168","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","You are also as strong as your strongest link.","You are also as strong as your strongest link.","你也擁有自己最堅強的那一環的力量。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","The Farewell","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0003","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","the corner-stone of the temple is not higher than the lowest stone in its foundation.","the corner-stone of the temple is not higher than the lowest stone in its foundation.","殿堂的基石，並不比地基裏最低的一塊石頭更高貴。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Crime and Punishment","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0092","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","the wind speaks not more sweetly to the giant oaks than to the least of all the blades of grass;","the wind speaks not more sweetly to the giant oaks than to the least of all the blades of grass;","風對高大的橡樹說話，並不比對最細小的一片草葉更溫柔。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Work","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0148","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","There is simply the rose; it is perfect in every moment of its existence.","There is simply the rose; it is perfect in every moment of its existence.","眼前就是一朵玫瑰；在它存在的每一刻，都自有它的完整。","Ralph Waldo Emerson","拉爾夫・沃爾多・愛默生","拉爾夫・沃爾多・愛默生","Essays／《論文集》","Self-Reliance","https://www.gutenberg.org/ebooks/16643","https://www.gutenberg.org/cache/epub/16643/pg16643.txt","1841（所選文章）","1882","Hong Kong","Public domain original — research assessment","原作者卒於1882年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/16643","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 文學／哲思","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0134","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","For there was never yet philosopher That could endure the toothache patiently,","For there was never yet philosopher That could endure the toothache patiently,","世上還沒有哪位哲學家，能面對牙痛而始終耐心。","William Shakespeare","威廉・莎士比亞","Leonato（戲劇角色）","The Complete Works of William Shakespeare","Much Ado About Nothing, 5.1; Leonato","https://www.gutenberg.org/ebooks/100","https://www.gutenberg.org/cache/epub/100/pg100.txt","16至17世紀","1616","Hong Kong","Public domain original — research assessment","原作者卒於1616年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/100","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 文學／哲思","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0060","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","文言中文","過則勿憚改。","When you have made a mistake, do not be afraid to correct it.","有了過失，不必害怕改正。","Confucius (recorded in the Analects)","孔子（《論語》記錄）","孔子（《論語》記錄）","《論語》","學而1.8","https://ctext.org/analects/xue-er","https://ctext.org/analects/xue-er","先秦傳世文本","公元前479年","Hong Kong","Public domain original — research assessment","先秦／漢代傳世古籍原文，歷史作者及文本年代已遠超一般版權期限；只取古文，不含網站現代譯注或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://ctext.org/analects/xue-er","古文保留來源文字；繁體中文白話及英文均為2026-09-21獨立新譯。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 中國古典哲學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0143","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","And you would accept the seasons of your heart, even as you have always accepted the seasons that pass over your fields.","And you would accept the seasons of your heart, even as you have always accepted the seasons that pass over your fields.","接納心裏的四季，就像你一直容許田野走過不同季節。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Pain","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0155","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","文言中文","我非生而知之者，好古，敏以求之者也。","I was not born with knowledge; I love antiquity and seek understanding diligently.","我並不是生來就懂，而是喜愛古人的智慧，勤快地去求知。","Confucius (recorded in the Analects)","孔子（《論語》記錄）","孔子（《論語》記錄）","《論語》","述而7.20","https://ctext.org/analects/shu-er","https://ctext.org/analects/shu-er","先秦傳世文本","公元前479年","Hong Kong","Public domain original — research assessment","先秦／漢代傳世古籍原文，歷史作者及文本年代已遠超一般版權期限；只取古文，不含網站現代譯注或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://ctext.org/analects/shu-er","古文保留來源文字；繁體中文白話及英文均為2026-09-21獨立新譯。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 中國古典哲學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0062","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","文言中文","知之為知之，不知為不知，是知也。","To acknowledge what you know and what you do not know: that is understanding.","知道的承認知道，不知道的承認不知道，這才是明白。","Confucius (recorded in the Analects)","孔子（《論語》記錄）","孔子（《論語》記錄）","《論語》","為政2.17","https://ctext.org/analects/wei-zheng","https://ctext.org/analects/wei-zheng","先秦傳世文本","公元前479年","Hong Kong","Public domain original — research assessment","先秦／漢代傳世古籍原文，歷史作者及文本年代已遠超一般版權期限；只取古文，不含網站現代譯注或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://ctext.org/analects/wei-zheng","古文保留來源文字；繁體中文白話及英文均為2026-09-21獨立新譯。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 中國古典哲學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0007","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","Say not, “I have found the truth,” but rather, “I have found a truth.”","Say not, “I have found the truth,” but rather, “I have found a truth.”","別說「我找到了真理」，不妨說「我找到了一份真實」。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Self-Knowledge","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0018","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","Life, and all that lives, is conceived in the mist and not in the crystal.","Life, and all that lives, is conceived in the mist and not in the crystal.","生命，以及一切有生命的事物，都是在迷霧中孕育，並非從一開始便清晰如水晶。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","The Farewell","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0101","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","Vague and nebulous is the beginning of all things, but not their end,","Vague and nebulous is the beginning of all things, but not their end,","萬事的開始，可以模糊不清；但那並不是它們的終點。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","The Farewell","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0019","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","The voyage of the best ship is a zigzag line of a hundred tacks.","The voyage of the best ship is a zigzag line of a hundred tacks.","即使是最好的船，航程也會經過上百次轉向，走成一條曲折的線。","Ralph Waldo Emerson","拉爾夫・沃爾多・愛默生","拉爾夫・沃爾多・愛默生","Essays／《論文集》","Self-Reliance","https://www.gutenberg.org/ebooks/16643","https://www.gutenberg.org/cache/epub/16643/pg16643.txt","1841（所選文章）","1882","Hong Kong","Public domain original — research assessment","原作者卒於1882年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/16643","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 文學／哲思","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0088","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","文言中文","持而盈之，不如其已；揣而銳之，不可長保。","Rather than keep filling what is already full, stop; an edge sharpened too keenly cannot be preserved for long.","握住已滿的杯還要再添，不如及時停下；把鋒刃磨得太尖，也難以長久保持。","Laozi (traditional attribution)","老子（傳統歸屬）","老子（傳統歸屬）","《道德經》","第9章","https://ctext.org/dao-de-jing","https://ctext.org/dao-de-jing","先秦古籍","古代；生卒年未確定","Hong Kong","Public domain original — research assessment","先秦／漢代傳世古籍原文，歷史作者及文本年代已遠超一般版權期限；只取古文，不含網站現代譯注或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://ctext.org/dao-de-jing","古文保留來源文字；繁體中文白話及英文均為2026-09-21獨立新譯。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 中國古典哲學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0017","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","文言中文","知止所以不殆。","Knowing when to stop is how one avoids danger.","懂得何時停下，才能免於危險。","Laozi (traditional attribution)","老子（傳統歸屬）","老子（傳統歸屬）","《道德經》","第32章","https://ctext.org/dao-de-jing","https://ctext.org/dao-de-jing","先秦古籍","古代；生卒年未確定","Hong Kong","Public domain original — research assessment","先秦／漢代傳世古籍原文，歷史作者及文本年代已遠超一般版權期限；只取古文，不含網站現代譯注或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://ctext.org/dao-de-jing","古文保留來源文字；繁體中文白話及英文均為2026-09-21獨立新譯。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 中國古典哲學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0103","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","文言中文","知足不辱，知止不殆，可以長久。","Knowing enough avoids humiliation; knowing when to stop avoids danger. In this way one can last.","懂得知足，便少受屈辱；知道適可而止，便少陷危險，才能走得長久。","Laozi (traditional attribution)","老子（傳統歸屬）","老子（傳統歸屬）","《道德經》","第44章","https://ctext.org/dao-de-jing","https://ctext.org/dao-de-jing","先秦古籍","古代；生卒年未確定","Hong Kong","Public domain original — research assessment","先秦／漢代傳世古籍原文，歷史作者及文本年代已遠超一般版權期限；只取古文，不含網站現代譯注或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://ctext.org/dao-de-jing","古文保留來源文字；繁體中文白話及英文均為2026-09-21獨立新譯。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 中國古典哲學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 知足並不等於放棄合理需要或經濟支援。","2026-09-21"
"HCQ0111","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","Even your body knows its heritage and its rightful need and will not be deceived.","Even your body knows its heritage and its rightful need and will not be deceived.","連你的身體，也知道它承接的一切與應有的需要，不會被蒙騙。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Pleasure","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0072","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","I love a broad margin to my life.","I love a broad margin to my life.","我喜歡在生活裏，留下一片寬闊的空白。","Henry David Thoreau","亨利・大衛・梭羅","亨利・大衛・梭羅","Walden／《湖濱散記》","Walden — Sounds","https://www.gutenberg.org/ebooks/205","https://www.gutenberg.org/cache/epub/205/pg205.txt","1854","1862","Hong Kong","Public domain original — research assessment","原作者卒於1862年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/205","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 文學／哲思","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0141","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English（公版英譯來源；古代經文原語非英語）","Come away into a deserted place, and rest awhile.","Come away into a deserted place, and rest awhile.","到一個安靜無人的地方，休息一會吧。","Mark (traditional attribution)","馬可（傳統歸屬）","耶穌（福音書所記）","The Holy Bible — Mark／《聖經·馬可福音》（World English Bible, engwebp）","Mark 6:31／馬可福音 6:31（節錄）","https://ebible.org/engwebp/MRK06.htm#V31","https://ebible.org/engwebp/MRK06.htm#V31","古代經文；World English Bible 2020 stable text edition（engwebp；2026-09-21核對）","古代作者；現代英譯依出版方公版聲明，不以譯者死亡年限判斷","Hong Kong","Public domain dedication — publisher statement; Hong Kong use assessment","古代聖經文本；所用World English Bible英譯由出版方明確獻予公有領域，並允許複製、分發、出售及引用；不是依賴現代譯者死亡年限。繁體中文為本次由此英譯新譯，並非WEB官方中文版。","https://ebible.org/engwebp/copyright.htm","https://ebible.org/engwebp/copyright.htm","原文及英文欄為World English Bible英譯，並非古代原語；繁體中文為2026-09-21獨立新譯，非WEB官方中文版。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 基督宗教; faith:christian","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 宗教來源已標籤，宜依使用者意願顯示；不把信仰教導當成必須遵守的要求。","2026-09-21"
"HCQ0159","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","If you tire, give me both burdens, and rest the chuff of your hand on my hip, And in due time you shall repay the same service to me,","If you tire, give me both burdens, and rest the chuff of your hand on my hip, And in due time you shall repay the same service to me,","你若累了，就把兩份行李都交給我，將手掌靠在我的腰旁歇一歇；到了合適的時候，你也可以這樣幫助我。","Walt Whitman","華特・惠特曼","詩中抒情者","Leaves of Grass／《草葉集》","Song of Myself, 46","https://www.gutenberg.org/ebooks/1322","https://www.gutenberg.org/cache/epub/1322/pg1322.txt","1855–1892（多次增訂）","1892","Hong Kong","Public domain original — research assessment","原作者卒於1892年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/1322","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 文學／哲思","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 互助的文學描寫；求助不以日後有能力回報為前提。","2026-09-21"
"HCQ0074","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","And what desert greater shall there be, than that which lies in the courage and the confidence, nay the charity, of receiving?","And what desert greater shall there be, than that which lies in the courage and the confidence, nay the charity, of receiving?","還有甚麼比願意接受時的勇氣、信任，甚至善意，更值得被珍惜？","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Giving","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0021","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","For to the fruit giving is a need, as receiving is a need to the root.","For to the fruit giving is a need, as receiving is a need to the root.","果實需要給予，正如樹根需要接收。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Good and Evil","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0068","C05","覺得內疚，做得唔夠好","自我體諒、容許不完美、看見付出","個人價值不由一次失誤決定；容許修補，也容許求助與休息。","English","But let there be spaces in your togetherness, And let the winds of the heavens dance between you.","But let there be spaces in your togetherness, And let the winds of the heavens dance between you.","即使相伴，也為彼此留些空間，讓風能在你們之間起舞。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Marriage","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C05; 覺得內疚，做得唔夠好; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。 原作談友誼、婚姻或親子等人際關係；此處借作界線與尊重的思考。","2026-09-21"
